month,day,time,temperature,rel_hum,pressure,wind_dir,wind_speed,precipitation,conditions
1,31,21,7.1,0.98,1022.2,2,4.3,9.8,2
1,31,18,7.0,0.98,1022.6,1,4.7,9.8,1
1,31,15,6.9,0.97,1023.2,2,0.0,8.9,1
1,31,12,7.4,0.97,1022.8,2,0.4,4.3,1
1,31,9,8.0,0.93,1022.6,2,0.7,3.5,1
1,31,6,8.6,0.88,1022.3,6,1.8,1.5,1
1,31,3,8.1,0.86,1025.1,7,1.4,1.1,1
1,31,0,5.5,0.98,1024.7,2,3.2,0.0,2
1,30,21,2.5,0.96,1023.3,2,0.0,0.0,2
1,30,18,6.3,0.9,1024.2,2,0.0,0.0,2
1,30,15,8.0,0.76,1024.6,2,0.0,0.0,0
1,30,12,8.8,0.75,1023.9,2,0.0,0.0,0
1,30,9,11.3,0.52,1023.0,2,0.0,0.0,0
1,30,6,11.8,0.49,1023.5,4,1.4,0.0,0
1,30,3,9.6,0.6,1025.8,2,1.4,0.0,0
1,30,0,6.4,0.82,1025.0,2,0.0,0.0,0
1,29,21,6.5,0.84,1023.5,2,0.0,0.0,2
1,29,18,6.6,0.82,1024.5,2,0.0,0.0,2
1,29,15,7.0,0.84,1024.6,3,2.5,0.0,2
1,29,12,7.4,0.73,1023.8,2,0.0,0.0,0
1,29,9,13.1,0.34,1023.7,4,4.7,0.0,0
1,29,6,13.7,0.29,1025.1,6,7.9,0.0,0
1,29,3,9.7,0.48,1028.5,4,9.0,0.0,0
1,29,0,-1.4,0.98,1028.6,2,0.7,0.0,2
1,28,21,-1.6,0.98,1028.6,2,0.0,0.0,1
1,28,18,-0.3,0.97,1029.8,2,0.0,0.0,2
1,28,15,0.9,0.95,1030.6,2,0.0,0.0,2
1,28,12,3.5,0.87,1030.3,2,0.0,0.0,2
1,28,9,11.3,0.41,1029.7,5,5.0,0.2,0
1,28,6,10.9,0.51,1031.1,3,9.4,0.5,0
1,28,3,4.7,0.99,1032.7,6,4.0,0.5,2
1,28,0,2.5,0.99,1030.7,2,0.7,1.1,2
1,27,21,3.0,0.99,1028.2,2,0.4,1.1,2
1,27,18,3.8,0.99,1028.8,1,3.2,1.1,1
1,27,15,3.5,0.97,1027.3,8,3.2,1.1,1
1,27,12,6.2,0.97,1024.9,1,1.1,1.1,2
1,27,9,6.7,0.96,1022.7,2,6.5,0.9,1
1,27,6,7.3,0.94,1022.2,2,4.7,0.6,1
1,27,3,7.0,0.93,1024.7,3,2.2,0.6,1
1,27,0,5.8,0.92,1024.0,2,0.0,0.0,1
1,26,21,5.7,0.95,1023.4,2,0.4,0.0,2
1,26,18,5.8,0.97,1025.2,2,0.0,0.0,2
1,26,15,5.6,0.95,1025.9,2,0.0,0.0,2
1,26,12,6.0,0.91,1024.9,2,0.0,0.0,2
1,26,9,8.8,0.7,1024.4,8,1.4,0.0,0
1,26,6,8.8,0.72,1025.1,1,6.8,0.4,0
1,26,3,5.2,0.96,1028.0,1,6.5,2.7,2
1,26,0,3.6,0.98,1027.2,1,5.4,2.8,2
1,25,21,2.3,0.96,1025.6,2,0.4,4.9,2
1,25,18,4.6,0.93,1026.1,8,2.5,6.3,2
1,25,15,4.9,0.9,1026.5,1,2.9,7.5,2
1,25,12,4.8,0.88,1025.1,2,3.2,7.8,2
1,25,9,5.1,0.89,1024.6,2,9.4,8.9,2
1,25,6,5.1,0.93,1024.2,2,14.4,12.0,1
1,25,3,5.7,0.93,1025.3,2,13.3,6.2,1
1,25,0,5.8,0.97,1023.6,2,9.0,6.1,1
1,24,21,6.7,0.97,1022.2,2,9.4,4.0,1
1,24,18,7.1,0.97,1021.6,2,5.4,2.6,1
1,24,15,7.3,0.93,1020.9,3,10.4,1.4,1
1,24,9,9.4,0.79,1018.2,4,10.1,0.0,1
1,24,6,9.9,0.72,1019.0,4,9.4,0.0,0
1,24,3,9.8,0.7,1021.8,5,15.5,0.0,0
1,24,0,8.0,0.81,1020.9,4,15.1,0.0,0
1,23,21,8.0,0.82,1020.2,4,7.2,0.0,2
1,23,18,7.5,0.89,1021.6,4,10.1,0.0,2
1,23,15,5.5,0.94,1022.0,3,5.4,0.0,2
1,23,12,5.5,0.9,1022.3,2,0.0,0.0,2
1,23,9,9.3,0.76,1020.8,3,9.0,0.0,0
1,23,3,7.5,0.89,1022.7,1,3.2,0.0,2
1,23,0,5.0,0.96,1020.9,3,1.8,0.0,2
1,22,21,5.4,0.95,1020.1,1,1.1,0.9,2
1,22,18,6.6,0.95,1020.4,2,6.8,1.7,2
1,22,15,7.2,0.94,1020.5,2,1.8,1.7,1
1,22,9,8.9,0.82,1018.5,2,2.5,1.7,2
1,22,6,9.2,0.8,1018.4,2,4.3,2.3,2
1,22,3,8.5,0.9,1021.4,2,0.4,2.3,2
1,22,0,7.1,0.97,1021.4,2,0.4,2.3,2
1,21,21,7.3,0.95,1019.9,2,0.7,1.4,1
1,21,18,7.6,0.91,1021.0,8,1.4,0.8,2
1,21,15,7.8,0.89,1020.9,2,0.4,0.8,2
1,21,12,7.9,0.88,1021.0,2,0.4,0.8,2
1,21,9,8.4,0.85,1020.2,2,0.0,0.8,1
1,21,6,8.4,0.84,1019.9,1,5.0,1.1,1
1,21,3,8.3,0.74,1021.8,2,0.0,1.8,1
1,21,0,7.1,0.83,1020.6,2,6.8,1.8,2
1,20,21,7.0,0.93,1019.8,2,0.0,1.8,1
1,20,18,7.4,0.87,1020.3,2,0.0,1.6,1
1,20,15,7.6,0.88,1020.7,2,0.0,1.6,2
1,20,12,7.8,0.92,1020.1,3,2.2,1.6,2
1,20,9,8.9,0.89,1019.6,4,1.8,1.6,1
1,20,6,9.4,0.83,1020.1,2,0.0,0.7,1
1,20,3,9.0,0.64,1021.4,2,0.0,0.0,1
1,20,0,5.6,0.78,1020.2,2,0.0,0.0,0
1,19,21,3.5,0.83,1019.4,2,0.0,0.0,2
1,19,18,1.3,0.85,1020.0,2,0.0,0.0,0
1,19,15,5.4,0.65,1019.8,4,7.2,0.0,0
1,19,12,4.0,0.7,1019.9,2,0.0,0.0,0
1,19,9,13.9,0.28,1019.7,5,6.1,0.0,0
1,19,6,14.4,0.28,1020.6,5,6.5,0.0,0
1,19,3,11.3,0.38,1023.4,5,12.2,0.0,0
1,19,0,-1.2,0.96,1023.1,2,0.0,0.0,2
1,18,21,-1.0,0.93,1022.1,2,0.0,0.0,2
1,18,18,-1.0,0.96,1023.1,2,0.0,0.0,2
1,18,15,0.1,0.9,1023.5,2,0.0,0.0,2
1,18,12,2.9,0.81,1023.4,2,0.0,0.0,0
1,18,9,12.2,0.37,1023.5,6,10.1,0.0,0
1,18,6,13.4,0.35,1024.5,8,10.8,0.0,0
1,18,3,9.4,0.46,1028.1,6,10.4,0.0,0
1,18,0,-1.6,0.84,1027.7,5,3.2,0.0,2
1,17,21,-1.2,0.78,1027.2,5,1.1,0.0,0
1,17,18,3.9,0.51,1028.1,6,4.7,0.0,0
1,17,15,1.1,0.6,1030.1,6,1.1,0.0,0
1,17,12,5.2,0.35,1031.1,7,6.5,0.0,0
1,17,9,7.8,0.23,1031.7,7,1.8,0.0,0
1,17,6,8.3,0.22,1034.0,8,7.6,0.0,0
1,17,3,5.9,0.33,1038.9,3,14.4,0.0,0
1,17,0,-2.0,0.84,1038.4,0,0.0,0.0,2
1,16,21,2.1,0.57,1038.0,2,5.4,0.0,0
1,16,18,3.3,0.54,1037.7,2,11.9,0.0,0
1,16,15,4.9,0.46,1036.2,2,14.4,0.0,0
1,16,12,5.8,0.47,1033.3,2,21.6,0.0,3
1,16,9,8.3,0.35,1029.3,2,14.4,0.0,0
1,16,6,9.7,0.36,1027.4,2,18.7,0.0,0
1,16,3,8.1,0.4,1028.3,3,9.7,0.0,0
1,16,0,4.8,0.46,1027.3,2,7.2,0.0,3
1,15,21,5.4,0.47,1025.5,2,6.1,0.0,0
1,15,18,7.9,0.38,1024.5,2,7.2,0.0,0
1,15,15,9.7,0.29,1021.7,3,13.0,0.0,0
1,15,12,10.9,0.26,1020.6,3,14.4,0.0,0
1,15,9,15.3,0.2,1018.5,2,14.4,0.0,0
1,15,6,17.1,0.24,1017.7,2,14.4,0.0,3
1,15,3,14.7,0.33,1019.5,3,9.7,0.0,0
1,15,0,1.3,0.96,1017.8,2,0.0,0.0,2
1,14,21,1.2,0.91,1016.7,0,0.0,0.0,2
1,14,18,2.4,0.91,1015.5,2,0.4,0.0,2
1,14,15,3.8,0.84,1015.2,2,0.0,0.0,2
1,14,12,6.6,0.71,1013.8,0,0.0,0.0,3
1,14,9,18.8,0.2,1012.8,6,7.2,0.0,0
1,14,6,19.3,0.2,1013.7,7,10.8,0.0,0
1,14,3,13.8,0.37,1017.7,6,7.2,0.0,3
1,14,0,1.6,0.88,1017.7,2,0.7,0.0,2
1,13,21,6.1,0.65,1017.5,5,7.6,0.0,0
1,13,18,1.7,0.91,1018.4,0,0.0,0.0,2
1,13,15,2.1,0.89,1018.6,2,0.0,0.0,2
1,13,12,4.1,0.8,1017.4,2,0.0,0.0,0
1,13,9,14.9,0.31,1016.7,6,7.6,0.0,0
1,13,6,15.6,0.28,1017.1,6,10.4,0.0,0
1,13,3,12.7,0.31,1019.8,6,12.2,0.0,0
1,13,0,-1.0,0.86,1019.1,0,0.0,0.0,0
1,12,21,0.3,0.74,1018.5,5,1.1,0.0,0
1,12,18,5.5,0.51,1018.9,6,3.6,0.0,0
1,12,15,9.0,0.36,1019.2,7,16.9,0.0,0
1,12,12,8.6,0.46,1019.2,7,5.0,0.0,0
1,12,9,10.4,0.41,1020.0,7,13.3,0.0,0
1,12,6,11.4,0.35,1021.5,6,15.1,0.0,0
1,12,3,7.4,0.42,1025.5,6,14.4,0.0,0
1,12,0,0.6,0.68,1026.3,6,4.7,0.0,0
1,11,21,-4.1,0.84,1027.5,2,0.0,0.0,0
1,11,18,0.0,0.62,1029.2,6,1.8,0.0,0
1,11,15,-3.1,0.74,1031.9,0,0.0,0.0,0
1,11,12,-1.6,0.68,1032.1,0,0.0,0.0,3
1,11,9,6.8,0.19,1031.9,2,10.8,0.0,0
1,11,6,8.5,0.18,1032.0,1,19.8,0.0,0
1,11,3,6.4,0.25,1036.0,2,20.9,0.0,0
1,11,0,-3.4,0.8,1035.6,0,0.0,0.0,0
1,10,21,-3.0,0.73,1034.9,2,0.0,0.0,0
1,10,18,1.0,0.46,1035.6,2,7.6,0.0,0
1,10,15,1.1,0.43,1034.1,2,1.8,0.0,0
1,10,12,5.0,0.27,1032.4,3,10.8,0.0,0
1,10,9,6.9,0.21,1029.6,2,6.8,0.0,0
1,10,6,7.2,0.22,1029.9,3,7.2,0.0,0
1,10,3,5.6,0.26,1033.5,4,9.0,0.0,0
1,10,0,-3.3,0.9,1030.9,0,0.0,0.0,2
1,9,21,-3.7,0.91,1031.5,2,0.0,0.0,2
1,9,18,-2.7,0.86,1032.4,2,0.0,0.0,2
1,9,15,-0.8,0.8,1031.8,2,0.0,0.0,0
1,9,12,-2.2,0.71,1031.2,0,0.0,0.0,3
1,9,9,5.5,0.29,1029.6,1,3.6,0.0,0
1,9,6,6.6,0.3,1030.9,1,3.2,0.0,0
1,9,3,3.7,0.37,1034.4,8,7.2,0.0,0
1,9,0,-3.8,0.91,1033.8,2,0.0,0.0,0
1,8,18,-5.8,0.89,1034.3,2,0.0,0.0,0
1,8,15,-5.7,0.81,1033.8,2,0.0,0.0,0
1,8,12,-2.7,0.55,1034.3,0,0.0,0.0,0
1,8,9,2.4,0.25,1033.1,8,3.2,0.0,0
1,8,3,0.6,0.27,1039.1,7,9.0,0.0,0
1,8,0,-7.0,0.86,1039.3,8,1.8,0.0,0
1,7,21,-8.0,0.75,1037.8,2,0.0,0.0,0
1,7,18,-4.6,0.53,1038.9,0,0.0,0.0,0
1,7,15,-3.0,0.32,1039.0,3,9.7,0.0,0
1,7,12,-3.2,0.29,1039.3,3,12.2,0.0,0
1,7,9,-1.4,0.27,1037.3,3,12.2,0.0,0
1,7,6,0.4,0.27,1037.1,2,14.4,0.0,0
1,7,3,-0.3,0.27,1040.6,2,16.2,0.0,0
1,7,0,-0.8,0.33,1039.6,2,16.9,0.0,0
1,6,21,0.8,0.32,1037.2,3,22.3,0.0,0
1,6,18,2.3,0.32,1034.9,3,20.9,0.0,0
1,6,15,2.7,0.46,1034.4,3,13.7,0.0,0
1,6,12,3.0,0.57,1032.4,3,12.6,0.0,0
1,6,9,3.9,0.61,1029.6,3,10.8,0.0,0
1,6,6,3.3,0.74,1029.0,2,5.4,0.0,0
1,6,3,2.9,0.77,1030.6,3,7.2,0.0,3
1,6,0,1.7,0.85,1030.9,2,5.4,0.0,2
1,5,21,1.3,0.86,1031.2,2,6.8,0.0,2
1,5,18,1.2,0.89,1032.0,2,1.4,0.0,2
1,5,15,2.3,0.79,1033.3,2,7.2,0.0,0
1,5,12,3.1,0.75,1033.0,2,10.4,0.0,0
1,5,9,3.7,0.72,1031.8,3,13.7,0.0,0
1,5,6,4.6,0.64,1031.0,2,14.4,0.0,3
1,5,3,5.5,0.72,1032.4,2,15.5,0.0,0
1,5,0,4.1,0.8,1032.3,3,14.4,0.0,2
1,4,21,4.4,0.83,1029.6,2,6.1,0.0,2
1,4,18,5.5,0.79,1029.9,2,7.2,0.0,3
1,4,15,6.3,0.74,1028.9,3,10.4,0.0,0
1,4,12,7.1,0.64,1028.6,0,0.0,0.0,3
1,4,9,8.8,0.5,1027.0,2,5.4,0.0,0
1,4,6,9.7,0.5,1026.3,3,4.3,0.0,0
1,4,3,7.1,0.66,1029.5,2,0.0,0.0,0
1,4,0,-2.4,0.97,1029.0,2,0.0,0.0,2
1,3,21,-2.1,0.95,1029.1,0,0.0,0.0,2
1,3,18,-1.6,0.96,1029.8,2,0.0,0.0,2
1,3,15,-0.8,0.94,1030.0,2,0.0,0.0,2
1,3,12,0.1,0.9,1030.1,2,0.0,0.0,2
1,3,9,6.7,0.6,1028.6,1,1.8,0.0,0
1,3,6,7.4,0.59,1027.2,7,2.2,0.0,0
1,3,3,6.1,0.62,1029.8,2,0.7,0.0,0
1,3,0,3.8,0.75,1030.0,2,1.4,0.0,0
1,2,21,3.8,0.7,1028.3,2,1.1,0.0,0
1,2,18,4.4,0.69,1027.8,2,0.0,0.0,0
1,2,15,3.8,0.78,1027.9,2,0.0,0.0,2
1,2,12,1.3,0.83,1026.7,2,0.0,0.0,2
1,2,9,8.7,0.42,1025.0,3,5.8,0.0,0
1,2,6,9.6,0.42,1025.4,5,5.0,0.0,0
1,2,3,6.5,0.49,1029.0,4,10.8,0.0,0
1,1,21,-4.2,0.95,1029.2,2,0.0,0.0,2
1,1,18,-3.3,0.95,1029.7,2,0.0,0.0,2
1,1,15,-2.5,0.92,1030.2,2,0.0,0.0,2
1,1,12,-0.8,0.86,1029.5,0,0.0,0.0,2
1,1,9,6.7,0.42,1028.0,6,6.5,0.0,0
1,1,6,7.6,0.36,1028.7,8,3.6,0.0,0
1,1,3,4.2,0.34,1031.7,6,5.0,0.0,0
1,1,0,-5.0,0.95,1032.1,6,1.4,0.0,0
2,28,21,9.0,0.96,1019.3,2,12.2,20.9,1
2,28,18,9.3,0.96,1018.9,1,12.2,14.1,1
2,28,15,10.0,0.98,1017.7,1,5.8,12.2,1
2,28,12,10.4,0.98,1015.8,2,4.7,11.2,1
2,28,9,10.5,0.97,1015.1,2,4.3,9.0,1
2,28,6,11.0,0.92,1015.7,4,2.2,6.6,2
2,28,3,9.6,0.97,1018.1,3,3.6,6.0,1
2,28,0,8.9,0.97,1018.5,3,2.5,3.6,1
2,27,21,8.9,0.95,1018.4,3,5.0,1.0,1
2,27,18,9.5,0.9,1020.1,3,7.2,0.0,1
2,27,15,9.8,0.84,1021.1,3,5.8,0.0,2
2,27,12,10.1,0.79,1021.0,8,1.8,0.3,0
2,27,9,11.1,0.68,1020.3,5,4.3,0.3,0
2,27,6,10.9,0.7,1021.0,1,4.3,0.3,0
2,27,3,8.9,0.77,1023.5,4,4.3,0.3,0
2,27,0,6.6,0.86,1023.0,3,6.5,0.3,2
2,26,21,6.3,0.9,1022.5,2,2.5,0.8,2
2,26,18,6.3,0.9,1022.8,2,5.4,1.3,2
2,26,15,6.2,0.88,1022.9,3,8.6,2.2,1
2,26,12,6.6,0.88,1022.1,3,10.8,2.6,1
2,26,9,7.6,0.79,1021.0,3,13.0,2.8,0
2,26,6,7.3,0.8,1021.5,2,6.5,2.8,0
2,26,3,5.6,0.87,1022.8,2,7.6,2.8,0
2,26,0,3.8,0.92,1021.8,2,13.3,3.3,0
2,25,21,5.1,0.93,1020.0,2,15.5,3.8,1
2,25,18,5.1,0.96,1020.4,2,12.2,9.3,1
2,25,15,5.3,0.92,1020.0,2,11.9,32.3,0
2,25,12,5.5,0.82,1018.5,2,21.6,1.4,1
2,25,9,4.8,0.94,1018.2,2,18.4,31.4,2
2,25,6,6.1,0.85,1017.3,2,18.0,16.0,0
2,25,3,5.7,0.92,1019.3,2,11.2,31.4,0
2,25,0,5.6,0.91,1017.6,2,13.0,30.9,0
2,24,21,6.3,0.95,1015.3,2,11.9,29.9,1
2,24,18,7.2,0.96,1014.7,2,13.7,23.9,1
2,24,15,9.8,0.82,1014.5,1,12.6,0.0,1
2,24,12,11.2,0.72,1013.0,2,13.0,1.0,0
2,24,9,14.9,0.62,1012.2,2,10.8,0.0,0
2,24,6,14.7,0.59,1013.7,2,12.2,1.0,0
2,24,3,12.3,0.67,1017.0,3,13.7,0.0,0
2,24,0,10.8,0.72,1017.5,3,11.5,1.0,0
2,23,21,12.0,0.7,1016.2,3,8.6,0.0,0
2,23,18,12.2,0.76,1016.3,2,10.4,0.0,0
2,23,15,14.3,0.67,1017.0,2,7.2,0.0,1
2,23,12,16.6,0.53,1016.3,1,5.0,0.0,0
2,23,9,20.1,0.5,1014.9,2,6.1,0.0,0
2,23,6,19.7,0.45,1016.4,3,9.7,0.0,0
2,23,3,17.3,0.49,1019.2,3,9.4,0.0,0
2,23,0,12.0,0.68,1019.4,2,9.7,0.0,0
2,22,21,12.2,0.69,1018.0,2,6.5,0.0,0
2,22,18,14.7,0.61,1019.1,2,8.6,0.0,0
2,22,15,18.2,0.56,1018.2,3,6.8,0.0,0
2,22,12,22.1,0.34,1016.5,3,14.4,0.0,0
2,22,9,27.2,0.26,1013.9,3,6.8,0.0,0
2,22,6,27.1,0.39,1013.6,5,6.8,0.0,0
2,22,3,24.3,0.46,1015.8,5,5.8,0.0,0
2,22,0,11.3,0.97,1015.4,5,1.8,0.0,2
2,21,21,11.0,0.95,1012.7,6,1.4,0.0,2
2,21,18,12.5,0.9,1012.9,5,1.8,0.0,0
2,21,15,14.0,0.85,1012.8,2,0.4,0.0,0
2,21,12,15.8,0.77,1011.6,2,0.4,0.0,0
2,21,9,24.8,0.37,1010.3,7,6.8,0.0,0
2,21,6,25.7,0.31,1011.1,7,14.8,0.0,0
2,21,3,22.0,0.37,1014.0,7,12.2,0.0,0
2,21,0,11.7,0.74,1013.6,5,4.3,0.0,0
2,20,21,8.0,0.92,1012.7,5,4.0,0.0,0
2,20,18,14.1,0.67,1013.7,6,5.8,0.0,0
2,20,15,13.3,0.7,1014.3,6,5.4,0.0,0
2,20,12,18.0,0.51,1014.3,7,7.6,0.0,0
2,20,9,22.4,0.32,1014.5,7,14.4,0.0,0
2,20,6,22.8,0.35,1015.5,7,16.2,0.0,0
2,20,3,19.4,0.45,1019.0,6,12.6,0.0,0
2,20,0,12.9,0.61,1018.7,6,5.4,0.0,0
2,19,21,15.0,0.45,1017.3,7,12.6,0.0,0
2,19,18,15.6,0.45,1018.4,7,11.2,0.0,0
2,19,15,15.3,0.53,1019.3,6,7.6,0.0,0
2,19,12,17.2,0.49,1019.5,7,11.2,0.0,0
2,19,9,19.8,0.46,1019.3,7,11.9,0.0,0
2,19,6,21.0,0.39,1020.7,7,9.4,0.0,0
2,19,3,16.9,0.46,1024.2,7,11.2,0.0,0
2,19,0,6.3,0.94,1024.3,5,5.4,0.0,0
2,18,21,5.0,0.91,1023.5,5,4.7,0.0,2
2,18,18,4.5,0.93,1025.2,5,4.0,0.0,2
2,18,15,5.4,0.89,1027.0,2,0.7,0.0,0
2,18,12,8.9,0.74,1026.8,4,2.2,0.0,0
2,18,9,17.7,0.3,1026.8,5,4.3,0.0,0
2,18,6,17.5,0.3,1028.5,5,5.4,0.0,0
2,18,3,14.7,0.47,1031.4,5,6.5,0.0,0
2,18,0,3.3,0.97,1030.8,2,1.4,0.0,2
2,17,21,2.5,0.92,1029.5,2,0.0,0.0,2
2,17,18,5.1,0.78,1029.5,4,2.9,0.0,0
2,17,15,11.0,0.43,1029.3,4,8.6,0.0,0
2,17,12,12.0,0.39,1027.6,3,6.5,0.0,0
2,17,9,17.5,0.25,1026.4,2,4.3,0.0,0
2,17,6,18.0,0.26,1026.7,2,13.3,0.0,0
2,17,3,15.6,0.37,1028.6,5,5.0,0.0,0
2,17,0,4.3,0.99,1027.2,4,1.1,0.0,2
2,16,21,4.1,0.98,1025.3,2,0.0,0.0,1
2,16,18,5.1,0.96,1024.8,2,0.7,0.0,2
2,16,15,7.1,0.9,1024.4,8,1.4,0.7,2
2,16,12,10.0,0.71,1022.4,8,2.2,0.7,0
2,16,9,18.3,0.26,1020.0,1,5.4,0.7,0
2,16,6,17.5,0.4,1020.0,1,10.4,0.7,0
2,16,3,14.4,0.55,1022.1,1,12.2,0.7,0
2,16,0,7.2,0.95,1021.1,8,2.9,0.7,2
2,15,21,8.3,0.91,1019.8,1,3.2,0.7,1
2,15,18,8.4,0.93,1020.1,1,1.4,0.7,1
2,15,15,9.5,0.71,1020.5,2,6.8,0.0,1
2,15,12,11.6,0.64,1019.7,2,10.4,0.0,0
2,15,9,14.7,0.59,1018.4,3,18.4,0.0,0
2,15,6,16.6,0.59,1018.9,3,20.5,0.0,0
2,15,3,14.9,0.7,1021.8,2,22.3,0.0,0
2,15,0,8.3,0.98,1020.0,8,3.2,0.0,2
2,14,21,9.0,0.99,1017.8,2,8.6,0.0,2
2,14,18,6.3,0.98,1016.4,3,2.9,0.0,1
2,14,15,8.1,0.96,1017.2,2,0.0,0.0,2
2,14,12,11.1,0.89,1016.0,6,2.9,0.0,2
2,14,9,19.4,0.52,1015.1,8,7.2,0.0,0
2,14,6,19.5,0.52,1015.9,7,9.7,0.0,0
2,14,3,17.2,0.66,1018.3,8,7.2,0.0,0
2,14,0,8.2,0.99,1017.4,1,2.5,0.0,2
2,13,21,7.3,0.98,1016.5,2,0.0,0.0,2
2,13,18,9.9,0.98,1017.8,8,3.2,0.0,2
2,13,15,11.4,0.94,1018.4,8,2.5,0.0,2
2,13,12,11.1,0.91,1018.5,8,1.4,0.0,2
2,13,9,18.8,0.55,1017.7,7,5.0,0.0,0
2,13,6,19.6,0.57,1018.6,3,4.7,0.0,0
2,13,3,16.3,0.7,1021.4,5,7.6,0.0,0
2,13,0,5.3,0.99,1021.9,2,0.7,0.0,2
2,12,21,4.9,0.99,1020.5,3,2.2,0.0,1
2,12,18,6.2,0.98,1020.9,2,0.0,0.0,1
2,12,15,7.8,0.97,1020.2,2,0.0,0.0,1
2,12,12,10.6,0.92,1020.0,2,0.0,0.0,2
2,12,9,17.3,0.6,1018.5,4,2.5,0.0,0
2,12,6,16.5,0.7,1019.5,3,2.9,0.0,0
2,12,3,12.4,0.91,1022.1,7,4.3,0.0,2
2,12,0,10.7,0.98,1020.7,5,3.6,0.0,2
2,11,21,8.5,0.97,1019.1,6,3.2,0.0,2
2,11,18,9.2,0.99,1019.7,5,4.3,0.0,2
2,11,15,8.4,0.96,1019.6,2,0.0,0.0,2
2,11,12,10.9,0.91,1018.3,5,5.0,0.0,2
2,11,9,18.0,0.53,1018.5,7,5.0,0.6,0
2,11,6,18.0,0.54,1018.6,2,3.6,0.6,0
2,11,3,14.7,0.61,1020.7,3,5.8,0.6,0
2,11,0,9.5,0.97,1021.0,3,1.1,0.6,2
2,10,21,9.3,0.97,1020.4,2,0.7,0.6,2
2,10,18,8.9,0.98,1020.8,1,3.6,0.6,2
2,10,15,9.0,0.97,1021.3,4,1.1,0.6,2
2,10,12,10.1,0.94,1021.2,1,1.4,0.6,1
2,10,9,12.7,0.7,1020.3,2,3.2,0.0,0
2,10,6,12.5,0.72,1021.6,4,3.6,0.0,0
2,10,3,11.5,0.77,1023.3,3,3.2,0.0,2
2,10,0,7.5,0.98,1021.8,2,3.2,0.0,2
2,9,21,7.3,0.97,1021.4,8,2.2,0.0,2
2,9,18,7.6,0.96,1022.9,2,0.4,0.0,2
2,9,15,8.3,0.94,1023.7,2,0.7,0.0,2
2,9,12,9.5,0.83,1023.3,7,2.2,0.0,2
2,9,9,13.4,0.58,1023.1,6,6.1,0.0,0
2,9,6,14.3,0.6,1023.9,3,5.0,0.0,0
2,9,3,11.5,0.66,1027.4,6,4.3,0.0,0
2,9,0,7.7,0.85,1027.4,2,2.9,0.0,2
2,8,21,7.4,0.84,1026.6,1,3.2,0.0,2
2,8,18,4.8,0.91,1028.4,3,1.8,0.0,2
2,8,15,6.9,0.81,1029.3,2,2.5,0.5,0
2,8,12,9.0,0.75,1029.3,2,7.2,0.9,0
2,8,9,12.2,0.62,1028.0,3,9.7,1.1,0
2,8,6,11.5,0.62,1028.4,2,11.9,1.3,0
2,8,3,9.3,0.68,1030.5,3,13.7,3.3,0
2,8,0,7.4,0.76,1029.2,2,7.6,3.7,0
2,7,21,7.9,0.83,1026.5,2,5.0,3.7,2
2,7,18,8.5,0.84,1026.9,2,6.8,3.7,1
2,7,15,9.6,0.82,1026.8,2,10.4,3.2,1
2,7,12,9.8,0.97,1025.2,2,0.4,2.8,1
2,7,9,10.2,0.97,1022.6,1,3.2,2.6,1
2,7,6,10.2,0.96,1021.3,1,1.8,2.4,1
2,7,3,10.2,0.93,1022.6,2,4.3,0.4,1
2,7,0,9.1,0.95,1020.6,2,4.7,0.0,2
2,6,21,8.0,0.96,1019.0,2,0.0,0.0,2
2,6,18,8.0,0.96,1020.0,8,2.9,0.0,2
2,6,15,8.4,0.93,1020.2,2,0.7,0.0,2
2,6,12,9.6,0.89,1019.3,3,4.7,0.0,2
2,6,9,11.4,0.78,1018.4,2,0.7,0.0,0
2,6,6,9.4,0.86,1020.4,7,6.8,0.0,2
2,6,3,7.6,0.91,1023.3,6,8.3,0.0,2
2,6,0,6.8,0.95,1022.5,6,6.8,1.1,2
2,5,21,6.9,0.95,1021.5,7,8.6,3.4,2
2,5,18,6.3,0.97,1022.3,6,8.3,3.4,2
2,5,15,6.0,0.94,1022.6,6,2.2,4.3,2
2,5,12,8.1,0.91,1021.9,7,4.3,6.6,2
2,5,9,10.3,0.79,1021.0,7,10.8,8.6,0
2,5,6,9.7,0.8,1021.8,6,6.1,9.4,2
2,5,3,7.6,0.94,1024.8,1,6.5,9.4,1
2,5,0,7.5,0.97,1023.5,1,3.6,8.3,1
2,4,21,7.7,0.95,1022.0,2,3.6,6.0,2
2,4,18,7.9,0.96,1024.2,1,2.9,6.0,1
2,4,15,8.1,0.92,1025.1,2,6.8,5.1,1
2,4,12,9.4,0.9,1024.0,2,7.2,2.8,1
2,4,9,11.4,0.89,1022.6,3,1.4,0.8,1
2,4,6,13.1,0.64,1023.9,3,9.4,0.0,1
2,4,3,13.0,0.57,1027.5,3,4.0,0.0,0
2,4,0,7.2,0.95,1027.5,2,0.0,0.0,2
2,3,21,6.5,0.98,1026.2,2,0.4,0.0,2
2,3,18,6.8,0.97,1026.2,2,0.0,0.0,2
2,3,15,8.4,0.92,1026.2,1,1.4,0.0,2
2,3,12,9.6,0.88,1024.8,2,2.5,0.0,2
2,3,9,13.0,0.68,1022.8,7,4.0,0.0,0
2,3,6,12.2,0.74,1023.5,8,4.7,0.0,0
